Prepared: 03-MAR-2026 13:50 GMT,,,,,,,,,
MSN,Noun,Bulk Issue,Process Name,Local Process Name,Dist %,Max On Hand,Shop Code,Org Symbol,
9150CAMKUSMV1@T,AMKUS MV1 HYDRAULIC OIL,N,"Equipment repair/prev. maint., NOC",EQUIPMENT REPAIR/PREV. MAINTENANCE,,3,105A-Z01*3,72 ABW/CEF,
9150CAMKUSMV1@T,AMKUS MV1 HYDRAULIC OIL,N,"Equipment repair/prev. maint., NOC",EQUIPMENT REPAIR,,3,105A-Z01*4,72 ABW/CEF,
6810PHM00100651,"MOLYBDENUM, SULFUR FREE, MINERAL OIL 5%",N,"Laboratory operations, NOC",OIL ANALYSIS,100,3,631A-Z01,LP,
8010PHM00100887,"FLUOROELASTOMER COATING, GREY, 16515, GLOSS, KIT",N,"Coating/painting, spray - standard gun",074I-Z05 TOPCOAT CONVENTIONAL PAINTGUN(REPORTABLE),,135,074I-Z05,551 CMMXS,
8030PHM00100925,"SEALANT, LIGHT GRAY, INTERGRAL FUEL TANK, PREMIXED AND FROZEN",N,"Coating/painting, brush/roller",AEROSPACE SPECIALTY COATING TOUCH-UP,,21,302A-Z01,567 AMXS,
6850PHM00100493,"SOLVENT CLEANER, ADHESIVE REMOVER, AEROSOL",N,"Vehicle body repair, NOC",VEHICLE BODY PAINTING / REPAIR,,18,999A-Z26,72 LRS,
5610PHM00100992,"MORTAR PATCH, KIT",N,"Structure fabrication/renovation, multiple operations",CONSTRUCTION OPERATIONS,100,125,999B-Z33,72 ABW/CECOS,
6810PHM00100719,"ANALYTICAL STANDARD, ION CHROMATOGRAPHY",N,Physical testing,LIQUID ANALYSIS,,15,054C-Z01,MXSG,
6850PHM00100545,"WATER TEST, TOTAL ORGANIC CARBON, KIT",N,"Laboratory operations, NOC",LABORATORY OPERATIONS,,125,999B-Z66,72 ABW,
8010PHM00101072,"PAINT REMOVER, HYDROGEN PEROXIDE ACTIVATED",N,"Coating/paint removal, chemical, aircraft parts",CHEMICAL DEPAINTING OF AIRCRAFT PARTS,,125,007A-Z01,569 AMXS/MXDXA,
9150PHM00100608,"LUBRICANT, BRAKE FLUID",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,60,999A-Z26,72 LRS,
6850PHM00100610,"ANTIFREEZE, COOLANT",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,90,999A-Z26,72 LRS,
8010PHM00100621,"COATING, RED GOLD, AUTOMOTIVE",N,"Vehicle body repair, NOC",VEHICLE BODY PAINTING / REPAIR,,36,999A-Z26,72 LRS,
6810PHM00100646,"COPPER, SULFUR FREE, MINERAL OIL 3%",N,"Laboratory operations, NOC",OIL ANALYSIS,100,3,631A-Z01,LP,
8040PHM00100657,"ADHESIVE, SILICONE, RED, HIGH TEMP",N,"Coating/painting, spray/aerosol",AEROSPACE SURFACE COATING,,30,049D-Z03,548 PMXS/MXDP,
8040PHM00100657,"ADHESIVE, SILICONE, RED, HIGH TEMP",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,15,610A-Z10,PMXG,
8040PHM00100657,"ADHESIVE, SILICONE, RED, HIGH TEMP",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,9,036C-Z01,PMXG,
6810002271307-D001,"PETROLEUM ETHER, TECHNICAL",N,Multiple operations,SHELF-LIFE AND PRODUCT TESTING,,3,054C-Z03,MXSG,
6810002271307-D001,"PETROLEUM ETHER, TECHNICAL",N,Fuels lab,"CLEANING, CHEMICAL",100,10,081A-Z01,72 LRS/LGRF,
6850PHM00100685,"RUST & CARBON REMOVER, ALKALINE, METAL AIRCRAFT SURFACES",N,"Miscellaneous,  multiple operations",MAINTENANCE NOC,,9,618B-Z01,,
9150PHM00100693,"LUBRICANT, SOLID FILM, MOLYBDENUM, BLACK",N,"Coating/painting, brush/roller",AEROSPACE SURFACE COATING,,12,625A-Z01,545 PMXS,
9150PHM00100693,"LUBRICANT, SOLID FILM, MOLYBDENUM, BLACK",N,"Coating/painting, multiple operations",AEROSPACE SURFACE COATING,,12,374B-Z01,546 PMXS,
9150PHM00100693,"LUBRICANT, SOLID FILM, MOLYBDENUM, BLACK",N,"Coating/painting, brush/roller",AEROSPACE SPECIALTY COAT (BRUSH/ROLL/PEN) TOUCHUP,,3,162A-Z01,552 AMXS,
3439PHM00100708,"WELDING ELECTRODE, 1/8"" DIA.",N,"Welding, NOC",WELDING / SOLDERING / BRAZING,100,12,999A-Z26,72 LRS,
6850014651880-1,"CLEANING COMPOUND, SOLVENT WIPES, MPK SATURATED, 50 PER ROLL",N,"Cleaning, chemical, multiple operations",CLEANING,,432,416A-Z01,VQ-3,
8010015762879,"POLYURETHANE COATING, BLACK, 37030",N,"Vehicle body repair, NOC",VEHICLE BODY PAINTING / REPAIR,,18,999A-Z26,72 LRS,
5610PHM00100709,"EPOXY RESIN, FILLER, DEEP POUR GROUT, KIT",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,3,022A-Z6,MXSG,
5610PHM00100709,"EPOXY RESIN, FILLER, DEEP POUR GROUT, KIT",N,Preventive maintenance,Preventive maintenance,100,125,022A-Z09,MXSG,
8010PHM00101285,"COATING, GRAY, AUTOMOTIVE & AEROSPACE",N,"Coating/painting, brush/roller",074I-Z05 PRIMERS&TOPCOATS TOUCH UP (REPORTABLE),,125,074I-Z05,551 CMMXS,
9150001497432-D001,"LUBRICANT, HYDRAULIC FLUID, FIRE RESISTANT",N,"Lubricating, multiple operations",LUBRICATION,,30,416B-Z01,VQ-4,
9150001497432-D001,"LUBRICANT, HYDRAULIC FLUID, FIRE RESISTANT",N,"Lubricating, multiple operations",LUBRICATING,100,18,999A-Z08,NAVY,
6830PHM00101489,"ARGON, TECHNICAL",N,"Welding, NOC",WELDING / SOLDERING / BRAZING,,3,999A-Z26,72 LRS,
6830PHM00101489,"ARGON, TECHNICAL",N,"Miscellaneous,  multiple operations",MAINTENANCE NOC,,30,045G-Z02,PMXG,
8030007358139,CORROSION PREVENTIVE COMPOUND,N,"Electroplating, dip tank",ELECTROPLATING/COATING DIP TANKS (CHROME),,250,047E-Z01,PMXG,
6830PHM00101736,"REFRIGERANT, 1,1,1,2-TETRAFLUOROETHANE, R-134A, WITH UV DYE",N,Air conditioning/refrigeration charging,REFRIGERANTS,,60,999B-Z49,72 ABW,
7520PHM00101751,"MARKING PEN, WHITE",N,"Coating/painting, multiple operations",MARKING,,30,052A-Z07,547 PMXS/MXDRCAE,
7520PHM00101751,"MARKING PEN, WHITE",N,"Coating/painting, brush/roller",MARKING,,3,037F-Z01,PMXG,
7520PHM00101751,"MARKING PEN, WHITE",N,"Equipment repair/prev. maint., NOC","076C-Z01*1 MAINTENANCE, NOC",,15,076C-Z01*1,550 CMMXS,
7520PHM00101751,"MARKING PEN, WHITE",N,"Coating/painting, multiple operations",056A-Z01 MARKING/ETCHING,100,50,056A-Z01,550 CMMXS,
7510PHM00101423,"MARKER, RED, MEDIUM TIP",N,"Coating/painting, brush/roller",MARKING,,3,337B-Z01,PMXG,
7510PHM00101423,"MARKER, RED, MEDIUM TIP",N,"Coating/painting, brush/roller",MARKING,,9,632B-Z01,544 PMXS,
7510PHM00101423,"MARKER, RED, MEDIUM TIP",N,"Equipment repair/prev. maint., NOC",MAINTENANCE NOC,100,36,608A-Z01,PMXG,
7510PHM00101423,"MARKER, RED, MEDIUM TIP",N,"Coating/painting, multiple operations",056A-Z01 MARKING/ETCHING,,125,056A-Z01,550 CMMXS,
6810002865435-D001,"ISOPROPYL ALCOHOL, TECHNICAL, GRADE A",N,"Miscellaneous,  multiple operations","MISCELLANEOUS,  MULTIPLE OPERATIONS",100,12,414I-Z01,CSCW-1,
9150PHM00101350,"LUBRICANT, OIL",N,"Lubricating, multiple operations",072A-Z01 LUBRICANTS,50,125,072A-Z01,548 PMXS,
8010015834835,"POLYURETHANE COATING, GRAY, 36440, FLAT, TY 4 CL H, KIT",N,"Coating/painting, Aerospace NESHAP - spray",AEROSPACE TOPCOAT IN PAINT DOCK,,6,008A-Z01,569 AMXS/MXDPAB,
8040PHM00104655,"ADHSESIVE, INSULATION BOARD, DRY MIX",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,,120,999B-Z33,72 ABW/CECOS,
6830PHM00103236,"OXYGEN, COMPRESSED GAS",N,"Equipment repair/prev. maint., NOC",EQUIPMENT MAINTANENCE,,6,111B-Z01,72 SPTG/SV,
6850PHM00102412,"DEICER, RUNWAY, LIQUID, BULK",Y,"Grounds maintenance, NOC",GROUNDS MAINTENANCE,100,13200,999B-Z45,72 ABW/CECOIG,
8010PHM00105071,"EPOXY PRIMER, GREEN, FLAT, AEROSPACE",N,"Coating/painting, spray - HVLP gun",076B-Z03 PRIMERS&TOPCOATS IN BOOTH(REPORTABLE),,9,076B-Z03,550 CMMXS,
9150PHM00105389,"LUBRICANT, MOTOR OIL, SAE 10W-30",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,3,999B-Z66,72 ABW,
8030PHM00104193,"SEALANT, SILICONE RUBBER, ALUMINUM, WINDOW, DOOR, SIDING",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,120,999B-Z36,72 ABW/CECOUF,
8030PHM00104193,"SEALANT, SILICONE RUBBER, ALUMINUM, WINDOW, DOOR, SIDING",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,,72,999B-Z37,72 ABW/CECOUF,
8030PHM00104193,"SEALANT, SILICONE RUBBER, ALUMINUM, WINDOW, DOOR, SIDING",N,"Facility maintenance, NOC",FACILITY MAINTENANCE,100,6,999B-Z68,72 ABW/CECOUM,
3439PHM00104036,"WELDING ELECTRODE, COVERED, 1/8""",N,"Welding, NOC",WELDING / SOLDERING / BRAZING,,125,999B-Z66,72 ABW,
9150PHM00104523,"LUBRICANT, OIL, COMPRESSOR",N,"Lubricating, multiple operations",LUBRICATION GENERAL MAINTENANCE,100,75,999B-Z38,72 ABW/CECOAH,
5640PHM00102415,"JOINT COMPOUND, WALLBOARD, READY MIX",N,"Storage of materials, NOC",MATERIAL STORAGE,100,9,999B-Z49,72 ABW,
5640PHM00102415,"JOINT COMPOUND, WALLBOARD, READY MIX",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,,9,999B-Z49,72 ABW,
5640PHM00102415,"JOINT COMPOUND, WALLBOARD, READY MIX",N,"Structure fabrication/renovation, multiple operations",CONSTRUCTION OPERATIONS,,9,999B-Z49,72 ABW,
5640PHM00102415,"JOINT COMPOUND, WALLBOARD, READY MIX",N,"Structure fabrication/renovation, multiple operations","SEALANTS, ADHESIVE, PREP",100,60,999B-Z73,72 ABW,
5640PHM00102415,"JOINT COMPOUND, WALLBOARD, READY MIX",N,"Cementing and related tasks, multiple operations","Cementing and related tasks, multiple operations",,3,105A-Z01,72 ABW/CEF,
5640PHM00102415,"JOINT COMPOUND, WALLBOARD, READY MIX",N,"Coating/painting, multiple operations","Coating/painting, multiple operations",,3,105A-Z01*2,72 ABW/CEF,
8040PHM00104695,"ADHESIVE, PLASTIC EPOXY, STRUCTURAL METALS, KIT",N,Adhering/bonding/sealing - brush/dobbing,075A-Z04 ADHESIVES/SEALANTS,100,9,075A-Z04,552 CMMXS,
8010010324041,"BLUING, BEARING SPOTTING",N,NOC,MAINTENANCE NOC,,72,467A-Z01,568 AMXS,
8030PHM00103035,"SEALANT, BLUE, POTTING AND ENCAPSULATING APPLICATIONS, KIT",N,Adhering/bonding/sealing - brush/dobbing,ADHESIVE/SEALANT,,6,049D-Z03,548 PMXS/MXDP,
8010PHM00102429,"STABILIZER, BASECOAT, AUTOMOTIVE REFINISH",N,"Vehicle body repair, NOC",VEHICLE BODY PAINTING / REPAIR,,6,999A-Z26,72 LRS,
8010PHM00101994,"EPOXY, GRAY, 27455, FLAT, KIT",N,"Coating/painting, multiple operations","SURFACE COATING, NON-AEROSPACE",100,3,024A-Z01,MXSG,
8030PHM00103954,"SEALANT, POLYURETHANE, ALUMINUM GRAY",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,,72,999B-Z45,72 ABW/CECOIG,
8040PHM00105716,"ADHESIVE, BLACK, FLUOROELASTOMER, KIT",N,Adhering/bonding/sealing - all usages,"062A-Z03 ADHESIVE/SEALANT, AEROSPACE",50,125,062A-Z03,552 CMMXS,
7930PHM00102583,"CLEANING COMPOUND, FLOOR SWEEP",N,"Protective services, fire, NOC","Protective services, fire, NOC",,3,105A-Z01*4,72 ABW/CEF,
9150015738945,"LUBRICANT, AIRCRAFT TURBINE ENGINE",N,"Lubricating, multiple operations",LUBRICATING,,120,999A-Z08,NAVY,
8030PHM00104232,"SEALANT, CONVERSION SEALANT, RTU",N,"Coating/painting, Aerospace NESHAP - spray",AEROSPACE SPECIALTY COATINGS IN PAINT DOCK,,30,008A-Z01,569 AMXS/MXDPAB,
8010PHM00104391,"PRIMER, ALUMINIZED BLUE-GREEN, ORGANIC, HIGH TEMP, AIRCRAFT",N,"Coating/painting, brush/roller",074I-Z05 PRIMERS&TOPCOATS TOUCH UP (REPORTABLE),,3,074I-Z05,551 CMMXS,
8010PHM00104391,"PRIMER, ALUMINIZED BLUE-GREEN, ORGANIC, HIGH TEMP, AIRCRAFT",N,"Coating/painting, spray - HVLP gun",075A-Z05 PRIMERS&TOPCOATS PAINTBOOTH (REPORTABLE),,6,075A-Z05,552 CMMXS,
3439PHM00102620,"WELDING ROD, .035""",N,"Welding, NOC",WELDING / SOLDERING / BRAZING,100,9,999B-Z67,72 ABW/CECOUM,
6850PHM00103745,"STRIPPER, NICKEL PLATING, STEEL SURFACES",N,"Metals treatment, NOC",STRIPPINGDIP TANKS (NON-CHROME),100,520,047E-Z01,PMXG,
6850PHM00103763,"WATER TREATMENT, METAL PRECIPITANT",N,"Cleaning, chemical, multiple operations",078E-Z08 SOLUTION MAINTENANCE,100,3,078E-Z08,553 CMMXS,
3439PHM00104506,"SOLDER, TIN ALLOY, 1/8"" (.125"")",N,"Plumbing, NOC",PLUMBING,100,125,999B-Z36,72 ABW/CECOUF,
6810PHM00104579,"SODIUM HYDROXIDE SOLUTION, TECHNICAL, LIQUID, BULK",Y,"Water treatment, NOC",WATER TREATMENT,,125,999B-Z66,72 ABW,
8010PHM00102549,"ENAMEL, BLACK, GLOSS, AEROSOL",N,"Coating/painting, multiple operations",PAINTING,,60,999B-Z36,72 ABW/CECOUF,
8010PHM00102549,"ENAMEL, BLACK, GLOSS, AEROSOL",N,"Administrative, NOC",SELF HELP PAINT,,1,SECURITY,72 SFS,
5350PHM00102129,"ABRASIVE BLASTING, GLASS BEADS, #13",N,"Abrasive blast, glove box, NOC",NON-CHEMICAL DEPAINTING OF AIRCRAFT PARTS,100,36,391A-Z01,564 AMXS/MXDPAB,
5350PHM00104605,"DIAMOND ABRASIVE, LIQUID SUSPENSION, 3 MICRON",N,"Analysis, chemical",SAMPLE PREPARATION AND TESTING,,3,054D-Z01*1,,
8010PHM00102733,"POLYURETHANE, SILVER, 37200, FLAT, KIT",N,"Coating/painting, spray - HVLP gun",076B-Z03 PRIMERS&TOPCOATS IN BOOTH(REPORTABLE),,15,076B-Z03,550 CMMXS,
9150PHM00101961,"LUBRICANT, OIL, LIQUID WRENCH",N,"Lubricating, multiple operations",EQUIPMENT LUBRICATION,,125,999B-Z67,72 ABW/CECOUM,
8010015794206,"EPOXY COATING, OFF WHITE, AIRCRAFT, KIT",N,"Coating/painting, spray - HVLP gun",074I-Z05 PRIMERS&TOPCOATS IN BOOTH (REPORTABLE),,375,074I-Z05,551 CMMXS,
8010015794206,"EPOXY COATING, OFF WHITE, AIRCRAFT, KIT",N,"Coating/painting, Aerospace NESHAP - spray",AEROSPACE TOPCOAT IN PAINT DOCK,,390,008A-Z01,569 AMXS/MXDPAB,
6850PHM00101998,"SEWER AND DRAIN OPENER, ENZYMATIC",N,"Plumbing, NOC",PLUMBING,100,160,999B-Z49,72 ABW,
7520PHM00102007,"MARKER, BLUE, MEDIUM, 12/PACK",N,"Miscellaneous,  multiple operations",PRODUCTION SHOP SUPPORT - MARKING,100,45,377A-Z03,PMXG,
8040016243234,"ADHESIVE, EPOXY BONDING, KIT",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,10,467A-Z01,568 AMXS,
5350PHM00103563,"ABRASIVE BLASTING, GLASS BEADS, #5",N,"Abrasive blasting, NOC",NON-CHEMICAL DEPAINTING OF AIRCRAFT COMPONENTS,,120,045F-Z01,PMXG,
6810PHM00103434,"NITRIC ACID, ACS",N,Physical testing,LIQUID ANALYSIS,100,3,054C-Z01,MXSG,
6840PHM00103078,"HERBICIDE, PHENOXY",N,"Grounds maintenance, NOC",GROUNDS MAINTENANCE *,100,12,999B-Z72,72 ABW/CE/TRACE,
5350PHM00104606,"DIAMOND ABRASIVE, LIQUID SUSPENSION, 1 MICRON",N,"Analysis, chemical",SAMPLE PREPARATION AND TESTING,,3,054D-Z01*1,,
8010PHM00103616,"ACRYLIC, WHITE, SEMIGLOSS, EXT",N,"Facility maintenance, general",MISC PAINTING (FACILITY USE),100,3,151A-Z01,552 MXS,
8030PHM00101997,"SEALANT, ROOF FLASHING",N,"Structure fabrication/renovation, multiple operations",CONSTRUCTION OPERATIONS,100,125,999B-Z59,72 ABW/CECOPM,
8010PHM00102444,"PRIMER, CLEAR, AUTOMOTIVE, AEROSOL",N,"Vehicle body repair, NOC",VEHICLE BODY PAINTING / REPAIR,,6,999A-Z26,72 LRS,
8040PHM00106681,"ADHESIVE, EPOXY, KIT",N,Adhering/bonding/sealing - all usages,056A-Z01 ADHERING/BONDING/SEALING,100,9,056A-Z01,550 CMMXS,
6850PHM00106366,"BORON NITRIDE, AEROSOL",N,Multiple operations,SCANNING ELECTRON MICROSCOPY,100,4,054D-Z01,MXSG,
6850PHM00510560,"INSPECTION PENETRANT DEVELOPER, NONFLUORESCENT, AEROSOL",N,"Non-destructive inspection/testing, NOC",AEROSOL NDI,,9,161A-Z06,OC-ALC,
6850PHM00510560,"INSPECTION PENETRANT DEVELOPER, NONFLUORESCENT, AEROSOL",N,Liquid penetrant test,FLUORESCENT PENETRANT INSPECTION (FPI),100,15,051F-Z01,548 PMXS,
6850PHM00510560,"INSPECTION PENETRANT DEVELOPER, NONFLUORESCENT, AEROSOL",N,"Coating/painting, spray/aerosol",073A-Z04 AEROSOL,100,9,073A-Z04,552 CMMXS,
6850PHM00510560,"INSPECTION PENETRANT DEVELOPER, NONFLUORESCENT, AEROSOL",N,"Non-destructive inspection/testing, NOC",073A-Z08*1 AEROSOL,,9,073A-Z08*1,552 CMMXS,
6850PHM00510196,"ANTIFREEZE, COOLANT, PREDILUTED 50/50",N,"Structure fabrication/renovation, multiple operations",CONSTRUCTION OPERATIONS,100,125,999B-Z08,72 ABW,
7930PHM00106627,"CLEANING COMPOUND, DEGREASER",N,"Cleaning/washing, flush cleaning",013A-Z02 CLEAN FLUSH,,15,013A-Z02,551 CMMXS,
8010PHM00106000,"STAIN, STEEL RED, AEROSOL",N,"Coating/painting, brush/roller",MARKING,,9,608A-Z01,PMXG,
3439PHM00106601,"WELDING ELECTRODES, COPPER COATED, 1/4""",N,"Welding, multiple operations",WELDING/ SOLDERING/ BRAZING NON-AEROSPACE,,3,022A-Z01,MXSG,
8030PHM00106367,"SEALANT, CORROSION PREVENTATIVE",N,Adhering/bonding/sealing - all usages,"073A-Z04 ADHESIVE/SEALANT USE, AEROSPACE",50,3,073A-Z04,552 CMMXS,
8030PHM00106367,"SEALANT, CORROSION PREVENTATIVE",N,"Coating/painting, brush/roller",073A-Z04 PRIMERS AND TOPCOATS COATINGS (REPORTABLE,,3,073A-Z04,552 CMMXS,
8030PHM00106592,"SEALANT, EPOXY, CURING",N,Adhering/bonding/sealing - all usages,078E-Z02  ADHESIVE/SEALANT,33.3333,125,078E-Z02,553 CMMXS,
5350PHM00106297,"ABRASIVE, DIAMOND SUSPENSION, GREEN, 3 MICRON",N,"Analysis, chemical",SAMPLE PREPARATION AND TESTING,,3,054D-Z01*1,,
8010PHM00105975,"EPOXY PRIMER, WHITE, KIT",N,"Coating/painting, multiple operations",NON-AEROSPACE SURFACE COATING,100,30,022A-Z5,MXSG,
8040015256152,"ADHESIVE, METALS, NON-METALS, AND COMPOSITE STRUCTURES, ADHESIVE, GRAY",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,3,467A-Z01,568 AMXS,
8010PHM00511311,"ENAMEL, ALUMINUM, HEAT RESISTANT, AEROSOL",N,"Administrative, NOC",GENERAL HOUSEKEEPING ACTIVITIES,100,125,999B-Z37,72 ABW/CECOUF,
7930PHM00511741,"CLEANER, MULTI-PURPOSE, WITH BLEACH",N,General housekeeping,GENERAL HOUSEKEEPING,100,3,054D-Z01,MXSG,
8030PHM00106817,"SEALANT, TOPCOAT FOR CERAL 50, BLUE",N,"Coating/painting, Aerospace NESHAP - spray",AEROSPACE SURFACE COATING,,125,049D-Z01,548 PMXS/MXDRDB,
3439PHM00511923,"WELDING POWDER, METALLIC",N,Plasma spraying,PLASMA SPRAYING,100,30,045G-Z02,PMXG,
6850PHM00106866,"ULTRASONIC COUPLANT, GEL",N,Ultrasonic test,ULTRASONIC TEST,,15,337D-Z01,548 PMXS,
8030PHM00106868,"SEALANT, POLYURETHANE, ALUMINIZED COATING",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,75,999B-Z38,72 ABW/CECOAH,
8010PHM00106855,"COATING, GRAY, CONDUCTIVE",N,"Coating/painting, brush/roller",078E-Z02 PRIMERS AND TOPCOATS TOUCH-UP (REPORTABLE,,3,078E-Z02,553 CMMXS,
6850PHM00511074,ELCTROPURE 24 NI SULFAMA,N,"Electroplating, dip tank",ELECTROPLATING/COATING DIP TANKS (NON-CHROME),,40,047E-Z01,PMXG,
9150016312381,"LUBRICANT, OIL, ENGINE, 10W40",N,"Lubricating, multiple operations",LUBRICANT,,36,023A-Z05,776 MXSS,
7930PHM00511378,"CLEANING COMPOUND, CLEANER/DEGREASER, GENERAL PURPOSE",N,HVAC repair & maintenance,MECHANICAL PROCESS LEVEL 1,,15,999A-Z45,72 ABW/CENPE,
3439PHM00511052,"WIRE, WELDING, 0.30 DIAMETER",N,"Welding, gas tungsten arc welding (TIG)",TIG WELDING,100,36,051F-Z01,548 PMXS,
9150PHM00511169,POLARIS DOT 4 BRAKE FLUID,N,"Vehicle maintenance, NOC",POLARIS MAINT,,12,083B-Z05*1,,
6810PHM00511470,DUROCT COBALT 12%,N,"Equipment repair/prev. maint., NOC","078E-Z02 MAINTENANCE, NOC",,3,078E-Z02,553 CMMXS,
9150PHM00106795,"LUBRICANT, METAL CUTTING PASTE, SOLID",N,"NOC, multiple operations",MAINTENANCE NOC,100,15,051H-Z03,PMXG,
8040PHM00106809,CYCOM 4102A PREPREG,N,Adhering/bonding/sealing - all usages,078E-Z02  ADHESIVE/SEALANT,100,125,078E-Z02,553 CMMXS,
6850PHM00511508,"SOLVENT, HVAC FLUSH",N,"HVAC, NOC",HEATING / AIR CONDITIONING,100,10,999B-Z38,72 ABW/CECOAH,
9150PHM00106860,"LUBRICANT, OIL, CHAINSAW",N,"Protective services, fire, NOC","Protective services, fire, NOC",,3,105A-Z01*3,72 ABW/CEF,
9150PHM00106786,"LUBRICANT, METAL CUTTING PASTE, SOLID",N,"Lubricating, multiple operations",LUBRICANT,,9,618A-Z01,545 PMXS,
6810015274590,"SODIUM METABISULFITE, REAGENT",N,"Drinking water treating, chemical",WATER TREATMENT,50,24,414I-Z01,CSCW-1,
8010014867208,EPOXY COATING KIT,N,"Coating/painting, brush/roller",AEROSPACE TOPCOAT TOUCH-UP,,45,433B-Z01,OC-ALC/MAB,
7930PHM00512679,FLOORFRONT,N,Physical testing,LIQUID ANALYSIS,100,125,054C-Z01,MXSG,
6810PHM00512510,DENATURED ALCOHOL,N,"Cleaning, chemical, manual wiping",HANDWIPE CLEANING,100,30,054D-Z02,MXSG,
6810PHM00512254,"COATING, RUBERIZED, AEROSOL",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,18,024A-Z01,MXSG,
8040PHM00512513,EPOXY ADHESIVE 2214 HI-TEMP GRAY,N,"Analysis, chemical",SAMPLE PREPARATION AND TESTING,,3,054D-Z01*1,,
6850PHM00512413,"LAYOUT DYE, STEEL BLUE",N,"Coating/painting, multiple operations",MARKING,,9,618A-Z01,545 PMXS,
6850PHM00512987,"DYE, YELLOW, POWDER",N,"Analysis, chemical",SAMPLE PREPARATION AND TESTING,100,3,054D-Z01,MXSG,
6850PHM00512588,SCHUTZE REAGENT-CHEMICAL,N,Physical testing,METALS ANALYSIS,100,3,054C-Z01,MXSG,
9150PHM00512163,MYSTIK POWER LUBRICANTS,N,"Equipment repair/prev. maint., NOC",LUBRICANTS,100,125,024A-Z01,MXSG,
8010PHM00512305,UNDERCOAT DARK GRAY PAINT,N,"Coating/painting, brush/roller",PAINTING PROJECT,,3,083B-Z05*3,,
8030PHM00512395,"SEALANT, SELF-LEVELING, ASPHALT & CONCRETE JOINTS",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,180,999B-Z45,72 ABW/CECOIG,
8040PHM00512130,"ADHESIVE, EPOXY RESIN, ACCELERATOR",N,Adhering/bonding/sealing - all usages,078E-Z02  ADHESIVE/SEALANT,,3,078E-Z02,553 CMMXS,
9150PHM00513017,"SILICONE, FLUID 30,000 CPS",N,Multiple operations,SHELF-LIFE AND PRODUCT TESTING,100,6,054C-Z03,MXSG,
6850PHM00521438,"STARTING FLUID, AUTOMOTIVE, AEROSOL",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,12,999B-Z67,72 ABW/CECOUM,
9150011067078,"LUBRICANT, VALVE SEAL",N,"Lubricating, multiple operations",LUBRICANTS,,3,467A-Z01,568 AMXS,
8010PHM00513184,ACRYLIC GREEN PAINT,N,"Miscellaneous,  multiple operations",PAINT PROJECT,,36,083B-Z05*1,,
8010PHM00513231,ACRYLIC  YELLOW PAINT,N,"Coating/painting, brush/roller",PAINTING PROJECT,,36,083B-Z05*2,,
6830PHM00514750,"NITROGEN, REFRIGERATED, MEDICAL APPLICATIONS, LIQUEFIED GAS",N,"Equipment repair/prev. maint., NOC",MAINTENANCE NOC,100,2,026B-Z04,MXSG,
6830PHM00514560,"ACETYLENE, DISSOLVED",N,"Welding, multiple operations",WELDING/ SOLDERING/ BRAZING NON-AEROSPACE,100,50,022A-Z01,MXSG,
7930PHM00513516,"CLEANING COMPOUND, RUST INHIBITOR, METALS",N,"Cleaning/washing, flush cleaning",AUTO VIBRATORY MACHINE/LOADING-UNLOADING/DIP TANK,100,125,032C-Z01,548 PMXS,
6830PHM00515154,"NITROGEN, 300 SIZE 6PK",N,"Cleaning, other - all usages",MAINTENANCE NOC,,15,055G-Z01,MXSG,
3439PHM00513228,"ANTI-FLUX COATING, GREEN, PEN",N,Brazing,667A-Z01 BRAZING AEROSPACE,100,36,667A-Z01,553 CMMXS,
5350PHM00513439,"ABRASIVE, SODIUM BICARBONATE MIXTURE",N,"Abrasive blast, organics",SODA BLASTING,100,240,032C-Z01,548 PMXS,
9150PHM00515135,MOBIL POLYREX EM,N,"Lubricating, multiple operations",EQUIPMENT LUBRICATION,100,36,999B-Z08,72 ABW,
9150PHM00515135,MOBIL POLYREX EM,N,"Lubricating, multiple operations",LUBRICATION,,60,999B-Z61,72 ABW/CECOPM,
9150PHM00514590,"LUBRICANT, CHEMLUBE 215",N,Preventive maintenance,BMET-OIL,100,12,345A-Z04,72 MDG/SGS,
